"","casv_code","Arctic","N_Temperate","S_Temperate","Antarctic","Tropical","n","Arctic_pct","N_Temperate_pct","Tropical_pct","S_Temperate_pct","Antarctic_pct","Temperate_pct","Polar_pct","biogeo"
"235","04518f0ba8",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"236","04536b79b8",33,18,57,0,0,108,0.305555555555556,0.166666666666667,0,0.527777777777778,0,0.694444444444444,0.305555555555556,"Polar-Temperate"
"237","04587de264",29,49,0,0,0,78,0.371794871794872,0.628205128205128,0,0,0,0.628205128205128,0.371794871794872,"Polar-Temperate"
"238","045a44ae7c",0,17,0,0,13,30,0,0.566666666666667,0.433333333333333,0,0,0.566666666666667,0,"Temperate-Tropical"
"239","045bbcab56",0,13,20,0,29,62,0,0.209677419354839,0.467741935483871,0.32258064516129,0,0.532258064516129,0,"Temperate-Tropical"
"240","045c86fb97",8,0,53,32,0,93,0.0860215053763441,0,0,0.56989247311828,0.344086021505376,0.56989247311828,0.43010752688172,"Polar-Temperate"
"241","045fafe34f",0,0,15,26,0,41,0,0,0,0.365853658536585,0.634146341463415,0.365853658536585,0.634146341463415,"Polar-Temperate"
"242","046098649d",24,9,17,0,16,66,0.363636363636364,0.136363636363636,0.242424242424242,0.257575757575758,0,0.393939393939394,0.363636363636364,"Cosmopolitan"
"243","0461469e9e",28,0,0,0,0,28,1,0,0,0,0,0,1,"Polar"
"244","04614b8c1a",0,33,0,0,0,33,0,1,0,0,0,1,0,"Temperate"
"245","046590a108",0,0,6,0,6,12,0,0,0.5,0.5,0,0.5,0,"Temperate-Tropical"
"246","0466a5768b",0,0,7,0,8,15,0,0,0.533333333333333,0.466666666666667,0,0.466666666666667,0,"Temperate-Tropical"
"247","0469fa3634",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"248","046e9bc380",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"249","046fa5f71f",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"250","0473dcd4d6",0,5,24,0,0,29,0,0.172413793103448,0,0.827586206896552,0,1,0,"Temperate"
"251","0481e410fd",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"252","0484db6a4f",0,0,8,14,0,22,0,0,0,0.363636363636364,0.636363636363636,0.363636363636364,0.636363636363636,"Polar-Temperate"
"253","048b315ddd",0,6,0,0,13,19,0,0.315789473684211,0.684210526315789,0,0,0.315789473684211,0,"Temperate-Tropical"
"254","049199d481",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"255","049199db72",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"256","049b0d52dd",0,51,61,0,40,152,0,0.335526315789474,0.263157894736842,0.401315789473684,0,0.736842105263158,0,"Temperate-Tropical"
"257","04adeca786",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"258","04b21adb8a",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"259","04b28e95f0",31,0,0,0,0,31,1,0,0,0,0,0,1,"Polar"
"260","04b30ed340",0,0,15,17,0,32,0,0,0,0.46875,0.53125,0.46875,0.53125,"Polar-Temperate"
"261","04b495eaec",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"262","04b68028fd",0,0,0,9,0,9,0,0,0,0,1,0,1,"Polar"
"263","04c0332444",11,0,0,0,0,11,1,0,0,0,0,0,1,"Polar"
"264","04c420ebee",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"265","04c6cbffb2",0,14,38,0,57,109,0,0.128440366972477,0.522935779816514,0.348623853211009,0,0.477064220183486,0,"Temperate-Tropical"
"266","04d60d35b8",0,7,10,0,15,32,0,0.21875,0.46875,0.3125,0,0.53125,0,"Temperate-Tropical"
"267","04d905740d",0,0,30,23,0,53,0,0,0,0.566037735849057,0.433962264150943,0.566037735849057,0.433962264150943,"Polar-Temperate"
"268","04d965727a",0,0,0,17,0,17,0,0,0,0,1,0,1,"Polar"
"269","04dde3b687",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"270","04ddea8d88",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"271","04e0e50ca1",0,0,0,14,0,14,0,0,0,0,1,0,1,"Polar"
"272","04e26aed87",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"273","04eb464201",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"274","04fbba2766",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"275","04fbc1d1df",14,0,0,0,0,14,1,0,0,0,0,0,1,"Polar"
"276","050044f35e",0,0,15,26,0,41,0,0,0,0.365853658536585,0.634146341463415,0.365853658536585,0.634146341463415,"Polar-Temperate"
"277","050548c487",0,0,18,12,0,30,0,0,0,0.6,0.4,0.6,0.4,"Polar-Temperate"
"278","050f566d80",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"279","0512605880",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"280","051437f063",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"281","05168c30fd",0,0,14,9,0,23,0,0,0,0.608695652173913,0.391304347826087,0.608695652173913,0.391304347826087,"Polar-Temperate"
"282","051a4b0048",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"283","0524909a63",0,9,6,0,13,28,0,0.321428571428571,0.464285714285714,0.214285714285714,0,0.535714285714286,0,"Temperate-Tropical"
"284","05281be356",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"285","053cd75c94",0,0,11,0,0,11,0,0,0,1,0,1,0,"Temperate"
"286","05434b38a1",17,0,0,0,0,17,1,0,0,0,0,0,1,"Polar"
"287","0543a1059a",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"288","0543f7443b",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"289","054d886715",0,0,10,0,8,18,0,0,0.444444444444444,0.555555555555556,0,0.555555555555556,0,"Temperate-Tropical"
"290","054e5725d5",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"291","055eb48ec9",8,0,0,0,0,8,1,0,0,0,0,0,1,"Polar"
"292","0560688e4d",13,0,0,0,0,13,1,0,0,0,0,0,1,"Polar"
"293","0565e1c429",0,10,16,0,0,26,0,0.384615384615385,0,0.615384615384615,0,1,0,"Temperate"
"294","05691552bb",0,0,15,0,11,26,0,0,0.423076923076923,0.576923076923077,0,0.576923076923077,0,"Temperate-Tropical"
"295","056f8c23c0",0,0,14,0,0,14,0,0,0,1,0,1,0,"Temperate"
"296","05743538ae",0,15,0,0,0,15,0,1,0,0,0,1,0,"Temperate"
"297","05748f706f",0,0,7,6,0,13,0,0,0,0.538461538461538,0.461538461538462,0.538461538461538,0.461538461538462,"Polar-Temperate"
"298","057868c20e",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"299","057f33ecb6",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"300","0587837db5",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"301","05895418be",55,11,52,0,22,140,0.392857142857143,0.0785714285714286,0.157142857142857,0.371428571428571,0,0.45,0.392857142857143,"Cosmopolitan"
"302","0589e2c560",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"303","058a16bce6",0,15,5,0,11,31,0,0.483870967741935,0.354838709677419,0.161290322580645,0,0.645161290322581,0,"Temperate-Tropical"
"304","0594800d4e",0,0,6,0,5,11,0,0,0.454545454545455,0.545454545454545,0,0.545454545454545,0,"Temperate-Tropical"
"305","05972f0cd1",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"306","059b5a1c40",0,0,0,0,11,11,0,0,1,0,0,0,0,"Tropical"
"307","05a36138ab",50,46,48,22,0,166,0.301204819277108,0.27710843373494,0,0.289156626506024,0.132530120481928,0.566265060240964,0.433734939759036,"Polar-Temperate"
"308","05a563920e",17,0,0,0,0,17,1,0,0,0,0,0,1,"Polar"
"309","05a7af10e5",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"310","05ad025ddd",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"311","05af707b62",0,9,21,0,15,45,0,0.2,0.333333333333333,0.466666666666667,0,0.666666666666667,0,"Temperate-Tropical"
"312","05b27416bf",0,23,16,0,0,39,0,0.58974358974359,0,0.41025641025641,0,1,0,"Temperate"
"313","05b734847d",20,7,0,0,0,27,0.740740740740741,0.259259259259259,0,0,0,0.259259259259259,0.740740740740741,"Polar-Temperate"
"314","05bd3da3df",0,0,15,24,0,39,0,0,0,0.384615384615385,0.615384615384615,0.384615384615385,0.615384615384615,"Polar-Temperate"
"315","05ce0cbfa8",0,6,5,0,0,11,0,0.545454545454545,0,0.454545454545455,0,1,0,"Temperate"
"316","05cef54975",0,12,9,0,42,63,0,0.19047619047619,0.666666666666667,0.142857142857143,0,0.333333333333333,0,"Temperate-Tropical"
"317","05cf3a1e00",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"318","05d965245b",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"319","05dbdffaa5",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"320","05e0e19c94",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"321","05e211c0bb",5,7,0,0,0,12,0.416666666666667,0.583333333333333,0,0,0,0.583333333333333,0.416666666666667,"Polar-Temperate"
"322","05e58bd007",0,0,0,0,19,19,0,0,1,0,0,0,0,"Tropical"
"323","05eb93f2ec",0,5,0,0,6,11,0,0.454545454545455,0.545454545454545,0,0,0.454545454545455,0,"Temperate-Tropical"
"324","05fb599dc5",15,0,17,5,0,37,0.405405405405405,0,0,0.459459459459459,0.135135135135135,0.459459459459459,0.540540540540541,"Polar-Temperate"
"325","0605706ca9",20,0,0,0,5,25,0.8,0,0.2,0,0,0,0.8,"Cosmopolitan"
"326","060b900c47",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"327","0614f7de1b",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"328","06220b6672",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"329","0622591394",16,62,16,0,0,94,0.170212765957447,0.659574468085106,0,0.170212765957447,0,0.829787234042553,0.170212765957447,"Polar-Temperate"
"330","06298e7b01",0,0,12,0,0,12,0,0,0,1,0,1,0,"Temperate"
"331","062e48bd7b",0,49,69,0,78,196,0,0.25,0.397959183673469,0.352040816326531,0,0.602040816326531,0,"Temperate-Tropical"
"332","0633b1faa5",0,0,5,0,5,10,0,0,0.5,0.5,0,0.5,0,"Temperate-Tropical"
"333","06368fad50",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"334","063d76de40",0,17,19,0,0,36,0,0.472222222222222,0,0.527777777777778,0,1,0,"Temperate"
"335","063fc6d833",0,0,0,9,0,9,0,0,0,0,1,0,1,"Polar"
"336","0640a0efcc",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"337","0640f37c36",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"338","06424d5877",0,0,13,0,38,51,0,0,0.745098039215686,0.254901960784314,0,0.254901960784314,0,"Temperate-Tropical"
"339","064c6212cf",0,33,27,0,81,141,0,0.234042553191489,0.574468085106383,0.191489361702128,0,0.425531914893617,0,"Temperate-Tropical"
"340","0650aadc5c",67,11,35,12,9,134,0.5,0.082089552238806,0.0671641791044776,0.261194029850746,0.0895522388059701,0.343283582089552,0.58955223880597,"Cosmopolitan"
"341","0650eb297e",0,0,0,11,0,11,0,0,0,0,1,0,1,"Polar"
"342","065214362d",0,8,7,0,0,15,0,0.533333333333333,0,0.466666666666667,0,1,0,"Temperate"
"343","06521e59f4",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"344","06534a6bfa",0,0,0,11,0,11,0,0,0,0,1,0,1,"Polar"
"345","06603ba2cd",0,0,7,17,0,24,0,0,0,0.291666666666667,0.708333333333333,0.291666666666667,0.708333333333333,"Polar-Temperate"
"346","066d3ec3ae",0,0,11,13,0,24,0,0,0,0.458333333333333,0.541666666666667,0.458333333333333,0.541666666666667,"Polar-Temperate"
"347","066d66e956",0,0,8,0,10,18,0,0,0.555555555555556,0.444444444444444,0,0.444444444444444,0,"Temperate-Tropical"
"348","0676009782",0,23,11,0,15,49,0,0.469387755102041,0.306122448979592,0.224489795918367,0,0.693877551020408,0,"Temperate-Tropical"
"349","067c7c33e0",12,6,59,28,0,105,0.114285714285714,0.0571428571428571,0,0.561904761904762,0.266666666666667,0.619047619047619,0.380952380952381,"Polar-Temperate"
"350","0683e2af06",0,7,50,0,13,70,0,0.1,0.185714285714286,0.714285714285714,0,0.814285714285714,0,"Temperate-Tropical"
"351","068655aa83",5,17,21,0,25,68,0.0735294117647059,0.25,0.367647058823529,0.308823529411765,0,0.558823529411765,0.0735294117647059,"Cosmopolitan"
"352","06876112e6",33,75,107,8,89,312,0.105769230769231,0.240384615384615,0.28525641025641,0.342948717948718,0.0256410256410256,0.583333333333333,0.131410256410256,"Cosmopolitan"
"353","068bba7aa2",33,0,7,0,0,40,0.825,0,0,0.175,0,0.175,0.825,"Polar-Temperate"
"354","068e85147c",8,0,24,17,0,49,0.163265306122449,0,0,0.489795918367347,0.346938775510204,0.489795918367347,0.510204081632653,"Polar-Temperate"
"355","069afc5bf9",0,6,0,0,5,11,0,0.545454545454545,0.454545454545455,0,0,0.545454545454545,0,"Temperate-Tropical"
"356","069e517837",0,43,73,0,119,235,0,0.182978723404255,0.506382978723404,0.31063829787234,0,0.493617021276596,0,"Temperate-Tropical"
"357","06a0b6f8bf",0,14,29,0,15,58,0,0.241379310344828,0.258620689655172,0.5,0,0.741379310344828,0,"Temperate-Tropical"
"358","06b3aae364",0,27,14,0,49,90,0,0.3,0.544444444444444,0.155555555555556,0,0.455555555555556,0,"Temperate-Tropical"
"359","06c506a893",0,0,40,39,0,79,0,0,0,0.506329113924051,0.493670886075949,0.506329113924051,0.493670886075949,"Polar-Temperate"
"360","06c5388c74",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"361","06c86c4de2",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"362","06cd75dba7",0,0,5,6,0,11,0,0,0,0.454545454545455,0.545454545454545,0.454545454545455,0.545454545454545,"Polar-Temperate"
"363","06cf370938",0,0,6,14,0,20,0,0,0,0.3,0.7,0.3,0.7,"Polar-Temperate"
"364","06d07f972c",0,0,0,9,0,9,0,0,0,0,1,0,1,"Polar"
"365","06d17d7c05",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"366","06d1cca4c2",0,0,0,20,0,20,0,0,0,0,1,0,1,"Polar"
"367","06d221536c",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"368","06d5547a76",0,17,8,0,9,34,0,0.5,0.264705882352941,0.235294117647059,0,0.735294117647059,0,"Temperate-Tropical"
"369","06d732f3a0",0,0,19,29,0,48,0,0,0,0.395833333333333,0.604166666666667,0.395833333333333,0.604166666666667,"Polar-Temperate"
"370","06daf337c2",0,0,10,8,0,18,0,0,0,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,"Polar-Temperate"
"371","06e70ec9bb",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"372","06f744f786",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"373","06fa7aa324",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"374","070adfb7d0",0,0,7,11,0,18,0,0,0,0.388888888888889,0.611111111111111,0.388888888888889,0.611111111111111,"Polar-Temperate"
"375","070bb05b93",0,0,0,0,18,18,0,0,1,0,0,0,0,"Tropical"
"376","070bc54ba3",0,14,25,0,76,115,0,0.121739130434783,0.660869565217391,0.217391304347826,0,0.339130434782609,0,"Temperate-Tropical"
"377","0710d361d8",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"378","0713e45c64",0,0,11,5,0,16,0,0,0,0.6875,0.3125,0.6875,0.3125,"Polar-Temperate"
"379","0715d186e9",0,0,6,8,0,14,0,0,0,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,"Polar-Temperate"
"380","071d5480fd",0,9,12,0,8,29,0,0.310344827586207,0.275862068965517,0.413793103448276,0,0.724137931034483,0,"Temperate-Tropical"
"381","07362654b9",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"382","073b92fe9e",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"383","073eedaac9",34,5,0,0,0,39,0.871794871794872,0.128205128205128,0,0,0,0.128205128205128,0.871794871794872,"Polar-Temperate"
"384","0743d23f8f",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"385","0744290831",0,26,27,0,35,88,0,0.295454545454545,0.397727272727273,0.306818181818182,0,0.602272727272727,0,"Temperate-Tropical"
"386","074646d4c4",38,0,21,12,0,71,0.535211267605634,0,0,0.295774647887324,0.169014084507042,0.295774647887324,0.704225352112676,"Polar-Temperate"
"387","07471a3f9c",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"388","07481f19af",0,0,0,8,0,8,0,0,0,0,1,0,1,"Polar"
"389","07509d559a",0,0,0,0,11,11,0,0,1,0,0,0,0,"Tropical"
"390","0763ea4342",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"391","07653ae4ac",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"392","076791c35f",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"393","076bd65566",0,0,29,18,0,47,0,0,0,0.617021276595745,0.382978723404255,0.617021276595745,0.382978723404255,"Polar-Temperate"
"394","076c0a4c77",0,0,0,10,0,10,0,0,0,0,1,0,1,"Polar"
"395","0770eb6d34",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"396","077184f251",0,113,143,0,151,407,0,0.277641277641278,0.371007371007371,0.351351351351351,0,0.628992628992629,0,"Temperate-Tropical"
"397","077840abb8",0,17,0,0,0,17,0,1,0,0,0,1,0,"Temperate"
"398","0779612586",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"399","0779c39e36",0,76,11,0,0,87,0,0.873563218390805,0,0.126436781609195,0,1,0,"Temperate"
"400","0780928c52",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"401","078a0bb1ed",12,0,0,0,0,12,1,0,0,0,0,0,1,"Polar"
"402","07a08e149d",0,31,0,0,0,31,0,1,0,0,0,1,0,"Temperate"
"403","07adfedec3",0,20,0,0,0,20,0,1,0,0,0,1,0,"Temperate"
"404","07ae13a4d7",0,0,14,9,0,23,0,0,0,0.608695652173913,0.391304347826087,0.608695652173913,0.391304347826087,"Polar-Temperate"
"405","07b2ce2fd5",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"406","07b6e5083c",0,0,49,49,0,98,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"407","07c84a82f2",8,0,0,0,0,8,1,0,0,0,0,0,1,"Polar"
"408","07c9ac305b",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"409","07cc1e178d",0,14,37,0,46,97,0,0.144329896907216,0.474226804123711,0.381443298969072,0,0.525773195876289,0,"Temperate-Tropical"
"410","07d256a3ba",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"411","07d86814d4",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"412","07db428422",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"413","07dbf97fe6",0,11,9,0,0,20,0,0.55,0,0.45,0,1,0,"Temperate"
"414","07e3b90344",27,42,45,7,16,137,0.197080291970803,0.306569343065693,0.116788321167883,0.328467153284672,0.0510948905109489,0.635036496350365,0.248175182481752,"Cosmopolitan"
"415","07e4df0602",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"416","07e526e831",0,7,0,0,5,12,0,0.583333333333333,0.416666666666667,0,0,0.583333333333333,0,"Temperate-Tropical"
"417","07e74c75c5",0,8,8,0,8,24,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0,"Temperate-Tropical"
"418","07e76b8f13",6,0,15,21,0,42,0.142857142857143,0,0,0.357142857142857,0.5,0.357142857142857,0.642857142857143,"Polar-Temperate"
"419","07e7b56ecc",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"420","07f2aab37e",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"421","07f614c867",12,8,0,0,0,20,0.6,0.4,0,0,0,0.4,0.6,"Polar-Temperate"
"422","07f6764261",0,0,41,42,0,83,0,0,0,0.493975903614458,0.506024096385542,0.493975903614458,0.506024096385542,"Polar-Temperate"
"423","07f9028b99",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"424","07f9ee41f0",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"425","080059fe85",0,0,10,0,0,10,0,0,0,1,0,1,0,"Temperate"
"426","080acceef1",0,13,8,0,13,34,0,0.382352941176471,0.382352941176471,0.235294117647059,0,0.617647058823529,0,"Temperate-Tropical"
"427","080eeaa604",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"428","0812a071c9",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"429","0813592eb8",0,0,0,11,0,11,0,0,0,0,1,0,1,"Polar"
"430","08184fec9e",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"431","0826ef4190",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"432","0828acea4f",0,0,11,0,10,21,0,0,0.476190476190476,0.523809523809524,0,0.523809523809524,0,"Temperate-Tropical"
"433","0829628684",0,16,22,0,41,79,0,0.20253164556962,0.518987341772152,0.278481012658228,0,0.481012658227848,0,"Temperate-Tropical"
"434","0829d99443",0,19,0,0,19,38,0,0.5,0.5,0,0,0.5,0,"Temperate-Tropical"
"435","082cd93a89",0,16,0,0,0,16,0,1,0,0,0,1,0,"Temperate"
"436","0834f0384c",0,12,0,0,0,12,0,1,0,0,0,1,0,"Temperate"
"437","0839685a38",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"438","083a0f182c",72,19,0,0,0,91,0.791208791208791,0.208791208791209,0,0,0,0.208791208791209,0.791208791208791,"Polar-Temperate"
"439","083b138b34",0,0,20,18,0,38,0,0,0,0.526315789473684,0.473684210526316,0.526315789473684,0.473684210526316,"Polar-Temperate"
"440","083fa3e6c8",0,0,0,5,0,5,0,0,0,0,1,0,1,"Polar"
"441","084f0b31b0",0,0,9,0,20,29,0,0,0.689655172413793,0.310344827586207,0,0.310344827586207,0,"Temperate-Tropical"
"442","085073872f",0,0,18,0,17,35,0,0,0.485714285714286,0.514285714285714,0,0.514285714285714,0,"Temperate-Tropical"
"443","08538f2071",13,10,64,11,8,106,0.122641509433962,0.0943396226415094,0.0754716981132075,0.60377358490566,0.10377358490566,0.69811320754717,0.226415094339623,"Cosmopolitan"
"444","085488958e",11,0,8,11,0,30,0.366666666666667,0,0,0.266666666666667,0.366666666666667,0.266666666666667,0.733333333333333,"Polar-Temperate"
"445","0855362c20",0,5,11,0,11,27,0,0.185185185185185,0.407407407407407,0.407407407407407,0,0.592592592592593,0,"Temperate-Tropical"
"446","0856e332bd",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"447","0858468168",0,0,0,5,0,5,0,0,0,0,1,0,1,"Polar"
"448","08625330ae",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"449","086843436b",0,10,41,0,19,70,0,0.142857142857143,0.271428571428571,0.585714285714286,0,0.728571428571429,0,"Temperate-Tropical"
"450","0876894465",0,0,0,10,0,10,0,0,0,0,1,0,1,"Polar"
"451","0888c4ddf2",0,0,14,0,0,14,0,0,0,1,0,1,0,"Temperate"
"452","0889bf2265",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"453","088aa0b149",0,25,0,0,0,25,0,1,0,0,0,1,0,"Temperate"
"454","088b15db9f",0,9,13,0,9,31,0,0.290322580645161,0.290322580645161,0.419354838709677,0,0.709677419354839,0,"Temperate-Tropical"
"455","089f05e8ec",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"456","08a24b3cda",20,0,0,0,0,20,1,0,0,0,0,0,1,"Polar"
"457","08a338dec9",0,0,12,0,24,36,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,"Temperate-Tropical"
"458","08aa1968d5",7,19,0,0,0,26,0.269230769230769,0.730769230769231,0,0,0,0.730769230769231,0.269230769230769,"Polar-Temperate"
"459","08bc4f0aec",0,27,37,0,55,119,0,0.226890756302521,0.46218487394958,0.310924369747899,0,0.53781512605042,0,"Temperate-Tropical"
"460","08c465fb97",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"461","08c47500ed",0,0,0,0,19,19,0,0,1,0,0,0,0,"Tropical"
"462","08d01ec89f",0,50,7,0,0,57,0,0.87719298245614,0,0.12280701754386,0,1,0,"Temperate"
"463","08d174af05",38,28,38,0,0,104,0.365384615384615,0.269230769230769,0,0.365384615384615,0,0.634615384615385,0.365384615384615,"Polar-Temperate"
"464","08d1e9462d",8,6,8,19,0,41,0.195121951219512,0.146341463414634,0,0.195121951219512,0.463414634146341,0.341463414634146,0.658536585365854,"Polar-Temperate"
"465","08d7d0ab98",0,24,30,0,55,109,0,0.220183486238532,0.504587155963303,0.275229357798165,0,0.495412844036697,0,"Temperate-Tropical"
"466","08da095393",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"467","08dabab5b2",0,0,8,9,0,17,0,0,0,0.470588235294118,0.529411764705882,0.470588235294118,0.529411764705882,"Polar-Temperate"
"468","08de131956",0,11,10,0,14,35,0,0.314285714285714,0.4,0.285714285714286,0,0.6,0,"Temperate-Tropical"
"469","08df18fd42",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"470","08e01d53cf",0,0,0,5,0,5,0,0,0,0,1,0,1,"Polar"
"471","08e0608f10",0,8,6,0,0,14,0,0.571428571428571,0,0.428571428571429,0,1,0,"Temperate"
"472","08eb5a904f",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"473","08eeab203b",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"474","08f104ff9e",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"475","08f1cc9af8",0,0,18,0,17,35,0,0,0.485714285714286,0.514285714285714,0,0.514285714285714,0,"Temperate-Tropical"
"476","08f8ef6656",23,18,33,7,0,81,0.283950617283951,0.222222222222222,0,0.407407407407407,0.0864197530864197,0.62962962962963,0.37037037037037,"Polar-Temperate"
"477","08ffe40c71",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"478","0900342dfe",0,36,37,0,30,103,0,0.349514563106796,0.29126213592233,0.359223300970874,0,0.70873786407767,0,"Temperate-Tropical"
"479","091055d563",0,0,39,24,0,63,0,0,0,0.619047619047619,0.380952380952381,0.619047619047619,0.380952380952381,"Polar-Temperate"
"480","09128ef64e",0,0,10,0,43,53,0,0,0.811320754716981,0.188679245283019,0,0.188679245283019,0,"Temperate-Tropical"
"481","091381baea",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"482","09157c2e81",0,0,6,17,0,23,0,0,0,0.260869565217391,0.739130434782609,0.260869565217391,0.739130434782609,"Polar-Temperate"
"483","091b96342b",0,0,5,0,7,12,0,0,0.583333333333333,0.416666666666667,0,0.416666666666667,0,"Temperate-Tropical"
"484","0923f1c4dc",0,0,8,0,6,14,0,0,0.428571428571429,0.571428571428571,0,0.571428571428571,0,"Temperate-Tropical"
"485","09249b6691",0,6,9,0,0,15,0,0.4,0,0.6,0,1,0,"Temperate"
"486","0924cabe75",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
